,A,Z,W
110761,1616659048,1643016647,6
110762,1807969277,1807691189,4
110763,1300351677,1300819795,4
110764,1616984527,1616631454,4
110765,1440368270,1440542185,4
110766,1180012250,1180021198,4
110767,1148101824,1729805075,6
110768,1688523885,1688323517,4
110769,1246110587,1246262958,4
110770,1688101335,1642696824,6
110771,1688674789,1688388893,4
110772,1807691189,1807047160,4
110773,1024035453,1024455938,4
110774,1300188949,1300115086,4
110775,1807600615,1807619539,4
110776,1901684676,1901235642,4
110777,1688388893,1688834584,4
110778,1642896649,1642000046,4
110779,1348235609,1348703777,4
110780,1616825607,1616879570,4
110781,1901909986,1901029901,4
110782,1688834584,1688039133,4
110783,1807169470,1807468155,4
110784,1807936735,1300115599,6
110785,1642446879,1642162746,4
110786,1901235642,1901851592,4
110787,1440568024,1643001581,6
110788,1348286958,1642519468,6
110789,1348352479,1348357188,4
110790,1246262958,1246357042,4
110791,1180477995,1180509801,4
110792,1642096588,1642895162,4
110793,1642472426,1642186469,4
110794,1688050059,1688460377,4
110795,1348357188,1348643886,4
110796,1440264405,1428647067,6
110797,1688323517,1688282797,4
110798,1300115086,1300883211,4
110799,1348328817,1348145727,4
110800,1300472525,1300028482,4
110801,1807551778,1807183974,4
110802,1901029901,1688743477,6
110803,1180140663,1180172460,6
110804,1807619539,1807236473,4
110805,1428710208,1428860274,4
110806,1428112098,1428739306,4
110807,1348369624,1348097537,4
110808,1616360926,1616194953,4
110809,1703982053,1703717688,4
110810,1348758778,1348145727,4
110811,1901851592,1688474456,6
110812,1807767601,1807765797,4
110813,1148787282,1729642412,6
110814,1688014462,1688559807,4
110815,1807754347,1688970219,6
110816,1300134794,1300616536,4
110817,1688111468,1688733340,4
110818,1807765797,1807468155,4
110819,1642000046,1642047399,4
110820,1428860274,1428739306,4
110821,1807236473,1807468155,4
110822,1246734710,1246688374,4
110823,1300028482,1300471729,4
110824,1688460377,1688495771,4
110825,1348588074,1348097537,4
110826,1300653438,1300524059,4
110827,1348460698,1348644629,4
110828,1616854672,1616879570,4
110829,1072132620,1072707427,4
110830,1688970219,1807301219,6
110831,1642519468,1642186469,4
110832,1703206081,1703513512,4
110833,1703240636,1703513512,4
110834,1348874769,1703917090,6
110835,1642091214,1642696824,4
110836,1300616536,1300638148,4
110837,1688495771,1688849472,4
110838,1348644629,1348454380,4
110839,1703513512,1703917090,4
110840,1642696824,1642047399,4
110841,1348643886,1348636165,4
110842,1348703777,1348262569,4
110843,1616631454,1616879570,4
110844,1642895162,1642914416,4
110845,1246064059,1246206941,4
110846,1688039133,1688733340,4
110847,1348097537,1348653343,4
110848,1807301219,1807575395,4
110849,1688262057,1688733340,4
110850,1348653343,1348415216,4
110851,1703917090,1703807609,4
110852,1688559807,1688752541,4
110853,1688733340,1688661068,4
110854,1300201099,1300329241,4
110855,1688169172,1688354392,4
110856,1616893663,1616554572,4
110857,1616206015,1643116529,6
110858,1434263017,1434920152,4
110859,1348415216,1348262569,4
110860,1688743477,1688150657,4
110861,1348454380,1348883503,4
110862,1807468155,1807080471,4
110863,1300819795,1300400935,4
110864,1300407295,1300625964,4
110865,1688849472,1688109331,4
110866,1246259412,1246726451,4
110867,1072113578,1024455938,6
110868,1300883211,1300400935,4
110869,1807782793,1688150657,6
110870,1072642304,1072830877,4
110871,1688354392,1688569895,4
110872,1642186469,1642114682,4
110873,1348262569,1348699897,4
110874,1440542185,1440908000,4
110875,1642309709,1642980353,4
110876,1428647067,1440746512,6
110877,1348636165,1348699897,4
110878,1616913108,1616649550,4
110879,1434402597,1434068493,4
110880,1688282797,1688519603,4
110881,1072398415,1710332978,6
110882,1246357042,1246209483,4
110883,1643001581,1643209452,4
110884,1642047399,1642980353,4
110885,1688661068,1688519603,4
110886,1688474456,1688920744,4
110887,1348145727,1642733254,6
110888,1616194953,1616939180,4
110889,1703717688,1616772088,6
110890,1807681577,1807080471,4
110891,1440724133,1440115384,4
110892,1348883503,1642733254,6
110893,1703150232,1703807609,4
110894,1642066626,1642008624,4
110895,1300471729,1300449251,4
110896,1440780088,1440908000,4
110897,1688109331,1642923767,6
110898,1807880409,1807568669,4
110899,1807080471,1807848381,4
110900,1807663389,1807848381,4
110901,1688752541,1688569895,4
110902,1688076013,1688966590,4
110903,1428739306,1428774997,4
110904,1703165368,1804775994,6
110905,1140582053,1140246753,4
110906,1616879570,1616040608,4
110907,1807183974,1807182004,4
110908,1428371210,1428026538,4
110909,1616772088,1616040608,4
110910,1246881232,1246456609,4
110911,1643209452,1440845969,6
110912,1300115599,1300157319,4
110913,1688664018,1688208441,4
110914,1703807609,1804851697,6
110915,1348590811,1804775994,6
110916,1807848381,1807382770,4
110917,1642478221,1642178252,4
110918,1688150657,1807058849,6
110919,1688966590,1688309283,4
110920,1807575395,1807058849,4
110921,1688519603,1688849183,4
110922,1642914416,1642792698,4
110923,1642733254,1642178252,4
110924,1348699897,1348321559,4
110925,1710331786,1710940488,4
110926,1300870529,1300989189,4
110927,1688116678,1688685780,4
110928,1246726451,1246269907,4
110929,1300086862,1300354522,4
110930,1703799818,1804641604,6
110931,1688920744,1688870763,4
110932,1246206941,1246381646,4
110933,1807262234,1807058849,4
110934,1807592969,1807568669,4
110935,1440106904,1440476751,4
110936,1703777027,1804641604,6
110937,1246101648,1246118146,4
110938,1642792698,1642728479,4
110939,1807614061,1807758244,4
110940,1752765449,1246209112,6
110941,1643116529,1616175752,6
110942,1804775994,1348707721,6
110943,1300354522,1300157319,4
110944,1616335382,1616590558,4
110945,1024699465,1180795640,6
110946,1807568669,1807046032,4
110947,1807182004,1807423601,4
110948,1440908000,1440741018,4
110949,1180021198,1180985189,4
110950,1616649550,1616873846,4
110951,1072707427,1072985345,4
110952,1246456609,1246990890,4
110953,1616939180,1616448418,4
110954,1688564835,1100340297,6
110955,1300449251,1300003141,4
110956,1440115384,1440481520,4
110957,1804851697,1804401780,4
110958,1246990890,1246967951,4
110959,1688276422,1688324137,4
110960,1348758097,1348244030,4
110961,1348707721,1804040318,6
110962,1688208441,1688870763,4
110963,1807058849,1100543134,6
110964,1180154207,1024334740,6
110965,1807758244,1807046032,4
110966,1440746512,1440240618,4
110967,1246209483,1246526086,4
110968,1616783003,1616523627,4
110969,1428711022,1428411666,4
110970,1642740234,1642078107,4
110971,1246381646,1246750581,4
110972,1300131630,1300989189,4
110973,1300329241,1300871430,4
110974,1300870783,1300012024,4
110975,1616162700,1616025020,4
110976,1807382770,1807855424,4
110977,1348321559,1642934242,6
110978,1246054276,1246564244,4
110979,1300795531,1300373052,4
110980,1642923767,1688823592,6
110981,1140640564,1140246753,4
110982,1246688374,1246396654,4
110983,1072830877,1710969597,6
110984,1688685780,1688139023,4
110985,1807422302,1807665568,4
110986,1300003141,1300012024,4
110987,1642980353,1688823592,6
110988,1300989189,1300348183,4
110989,1300400935,1300012024,4
110990,1688849183,1688324137,4
110991,1807046032,1807768534,4
110992,1300981589,1300506159,4
110993,1180172460,1180399586,6
110994,1710164136,1710940488,4
110995,1072736607,1072326657,4
110996,1807341711,1807799132,4
110997,1804641604,1804834428,4
110998,1642114682,1642576907,4
110999,1642934242,1642782986,4
111000,1688870763,1100594345,6
111001,1233341219,1428577367,6
111002,1428774997,1428617492,4
111003,1616040608,1616506094,4
111004,1300524464,1300802037,4
111005,1616175752,1440799248,6
111006,1807600399,1300678089,6
111007,1300373052,1300364296,4
111008,1807665568,1807161783,4
111009,1688309283,1100463536,6
111010,1246463530,1246041998,4
111011,1807423601,1807799132,4
111012,1428026538,1428962592,4
111013,1807565779,1807799132,4
111014,1300114101,1300637403,4
111015,1710940488,1710311704,4
111016,1642178252,1642211000,4
111017,1807768534,1100543134,6
111018,1428411666,1428577367,4
111019,1616620144,1616600546,4
111020,1688823592,1642312344,6
111021,1804040318,1804673048,4
111022,1434920152,1300790482,6
111023,1807855424,1807868218,4
111024,1807799132,1807743098,4
111025,1616590558,1616650009,4
111026,1894966417,1894281443,4
111027,1100340297,1642467713,6
111028,1246967951,1246923432,4
111029,1100543134,1100440807,4
111030,1246269907,1246923432,4
111031,1616873846,1616688578,4
111032,1246775062,1246529130,4
111033,1804401780,1804188148,4
111034,1807868218,1807873177,4
111035,1300506159,1300787037,4
111036,1616554572,1804385058,6
111037,1710649877,1710282622,4
111038,1300543493,1300871430,4
111039,1233977488,1246686751,6
111040,1300996538,1300109851,4
111041,1616506094,1804333942,6
111042,1440845969,1440481520,4
111043,1807161783,1100214416,6
111044,1428964284,1428580716,4
111045,1140392673,1729833248,8
111046,1688139023,1100553391,6
111047,1300744950,1300658693,4
111048,1300637403,1300397999,6
111049,1642211000,1642643434,4
111050,1616448418,1616804060,4
111051,1300012024,1300594984,4
111052,1148268495,1729372385,8
111053,1246118146,1246180633,4
111054,1807873177,1100000742,6
111055,1300787037,1300219931,4
111056,1616804060,1616025020,4
111057,1300871430,1300348183,4
111058,1100463536,1100440040,4
111059,1642312344,1642921121,4
111060,1807743098,1100580276,6
111061,1616600546,1804570446,6
111062,1642046798,1642934911,4
111063,1807666030,1100214416,6
111064,1024334740,1180795640,6
111065,1642078107,1642728479,4
111066,1246526086,1246651024,4
111067,1300073585,1300794818,4
111068,1642728479,1642642024,4
111069,1300802037,1300364296,4
111070,1300348183,1300896175,4
111071,1616523627,1440584882,6
111072,1440741018,1440712589,4
111073,1300109851,1300927153,4
111074,1642364959,1642174891,4
111075,1642953184,1642409253,4
111076,1642467713,1642618558,4
111077,1100594345,1100718546,4
111078,1246686751,1246750581,4
111079,1300927153,1300651375,4
111080,1804834428,1804673048,4
111081,1024455938,1894753767,6
111082,1804927692,1804511652,4
111083,1642303721,1642503974,6
111084,1300219931,1300794818,4
111085,1246396654,1246799974,4
111086,1642642024,1642302096,4
111087,1642409253,1642368746,4
111088,1428617492,1428304262,4
111089,1300594984,1300681996,4
111090,1300794818,1300364296,4
111091,1246564244,1246625508,4
111092,1100616332,1100578677,4
111093,1804673048,1804836391,4
111094,1440557692,1440371651,4
111095,1100666506,1100578677,4
111096,1804188148,1642793209,6
111097,1440362808,1440481520,4
111098,1642658174,1642768857,4
111099,1710311704,1710276157,4
111100,1642576907,1642302096,4
111101,1642791988,1642540391,4
111102,1246923432,1246015002,4
111103,1300364296,1300297120,4
111104,1246180633,1246444159,4
111105,1300163444,1300726987,4
111106,1246676169,1246560498,4
111107,1100000742,1100442389,4
111108,1616650009,1804385058,6
111109,1428954276,1428580716,4
111110,1440481520,1440351434,4
111111,1100553391,1100946651,4
111112,1246750581,1246589382,4
111113,1100031419,1100892739,4
111114,1642793209,1642109083,4
111115,1246041998,1246746115,4
111116,1642297592,1642000047,4
111117,1428304262,1428952300,4
111118,1642920797,1642453036,4
111119,1616443575,1616405290,4
111120,1642350779,1642083363,4
111121,1100578677,1100762037,6
111122,1642302096,1642768857,4
111123,1804333942,1804511652,4
111124,1616037323,1112796625,6
111125,1100407427,1300726987,6
111126,1100892739,1100762037,6
111127,1642768857,1642977662,4
111128,1100946651,1100261281,4
111129,1440799248,1440584882,4
111130,1100440040,1642618558,6
111131,1894281443,1894742251,4
111132,1642643434,1642764917,4
111133,1180365335,1180001261,4
111134,1434510625,1818755237,6
111135,1894742251,1516068788,6
111136,1578308187,1246718173,6
111137,1100580276,1100837214,4
111138,1642174891,1642453036,4
111139,1428641580,1428370571,4
111140,1300681996,1300726987,4
111141,1100932516,1100064054,4
111142,1804836391,1642109083,6
111143,1434996940,1434128425,4
111144,1642400445,1642024653,4
111145,1140246753,1140178462,4
111146,1440593416,1440570493,4
111147,1100762037,1100619917,4
111148,1300371579,1300019459,4
111149,1428580716,1428171019,4
111150,1100373780,1100619917,4
111151,1100064054,1100715931,4
111152,1616548793,1440489111,6
111153,1440180524,1440584882,4
111154,1642368746,1642473434,4
111155,1642921121,1642453036,4
111156,1642000047,1642453036,4
111157,1428176770,1440592411,6
111158,1804586607,1804513657,4
111159,1642937566,1642473434,4
111160,1710332978,1710282622,4
111161,1072985345,1516068788,6
111162,1300896175,1300591853,4
111163,1180001261,1180106925,6
111164,1642109083,1642024653,4
111165,1804511652,1804782563,4
111166,1300658693,1300155901,4
111167,1246589382,1246015002,4
111168,1300297120,1300398756,4
111169,1180795640,1180380965,6
111170,1180134137,1180399586,6
111171,1100974105,1100407647,4
111172,1642764917,1642459769,4
111173,1729805075,1729372385,6
111174,1642024653,1642427641,4
111175,1100442389,1100837214,4
111176,1616688578,1804052073,6
111177,1440371651,1440412268,4
111178,1804322399,1804460530,4
111179,1642453036,1642881778,4
111180,1246560498,1246964318,6
111181,1246015002,1246261386,4
111182,1440584882,1440273296,4
111183,1642083363,1642139572,4
111184,1233967642,1233555053,4
111185,1300591853,1300302779,4
111186,1100261281,1100788799,4
111187,1440712589,1440592411,4
111188,1642503974,1642234121,4
111189,1100464208,1100076482,4
111190,1616405290,1112351893,6
111191,1804591278,1642377306,6
111192,1804412448,1804176070,4
111193,1642459769,1642400561,4
111194,1246651024,1246028934,4
111195,1300585149,1300776515,4
111196,1180399586,1180751831,4
111197,1100619917,1100416856,4
111198,1804385058,1804958186,4
111199,1246156595,1246261386,4
111200,1440592411,1440570493,4
111201,1246444159,1246625508,4
111202,1300776515,1300243964,4
111203,1300651375,1300766363,4
111204,1804513657,1804573396,4
111205,1112896927,1112796625,4
111206,1100407647,1100370778,4
111207,1180786691,1180712204,4
111208,1642074535,1642282171,4
111209,1642977662,1642224148,4
111210,1578368356,1246209112,6
111211,1300302779,1300810075,4
111212,1642427641,1642377306,4
111213,1300675902,1300003373,4
111214,1100715931,1100460209,4
111215,1428370571,1428220700,4
111216,1100837214,1100370778,4
111217,1642618558,1642139572,4
111218,1246964318,1246702356,4
111219,1428952300,1428162714,4
111220,1246625508,1246102142,4
111221,1428973455,1428743931,4
111222,1100788799,1100696383,4
111223,1300443208,1300888494,4
111224,1300609636,1300243964,4
111225,1112796625,1112806145,4
111226,1100416856,1100223841,4
111227,1642859458,1642105839,4
111228,1112187197,1440489111,6
111229,1246799974,1246361506,4
111230,1300888494,1300931279,4
111231,1804748946,1804692275,4
111232,1440570493,1440120065,4
111233,1100076482,1100145292,4
111234,1642234121,1642578622,4
111235,1642400561,1642277064,4
111236,1300635126,1300766363,4
111237,1804988039,1804590257,4
111238,1246702356,1246026891,4
111239,1804460530,1804137545,4
111240,1642473434,1642003986,4
111241,1642377306,1642452297,4
111242,1428171019,1428586192,6
111243,1300805467,1300766363,4
111244,1428220700,1428894887,4
111245,1440412268,1440273296,4
111246,1246746115,1246331534,4
111247,1434068493,1434128425,4
111248,1300646410,1300931279,4
111249,1100565108,1100486510,4
111250,1300766363,1300335441,4
111251,1180466776,1180770775,4
111252,1804176070,1804573396,4
111253,1440351434,1440784663,4
111254,1440489111,1440933251,4
111255,1100145292,1100764982,4
111256,1100554574,1100198336,4
111257,1804692275,1804137545,4
111258,1300931279,1300072209,4
111259,1428889985,1428743931,4
111260,1710551900,1710010705,4
111261,1112259690,1112089191,4
111262,1440134144,1440257941,4
111263,1246028934,1246191762,4
111264,1804939658,1804473027,4
111265,1804570446,1804093604,4
111266,1440273296,1440257941,4
111267,1300335441,1300169896,4
111268,1300494450,1300036161,4
111269,1246687472,1246357316,6
111270,1246810016,1246361506,4
111271,1112089191,1804718360,6
111272,1100486510,1642780769,6
111273,1100370778,1100764982,4
111274,1642780769,1642857216,4
111275,1642649798,1642828169,4
111276,1642139572,1642577360,4
111277,1112351893,1112000626,4
111278,1428586192,1428511061,4
111279,1752528595,1246411843,6
111280,1428894887,1428511061,4
